row_id,group_id,document_name_clean,tool_position,tool_name,tool_member_family,tool_raw
part3-8102a72f275cdfd2,22,UoM 2017 Progress Report,1,ChatGPT,llm,"Chat GPT, Cloude"
part3-8102a72f275cdfd2,22,UoM 2017 Progress Report,2,Claude,llm,"Chat GPT, Cloude"
part3-0b5c69579b8deeb7,22,UoM 2017 Progress Report,1,ChatGPT,llm,"Chat GPT, Cloude"
part3-0b5c69579b8deeb7,22,UoM 2017 Progress Report,2,Claude,llm,"Chat GPT, Cloude"
part3-51f95c400dfbe57f,22,UoM 2017 Progress Report,1,ChatGPT,llm,"Chat GPT, Cloude"
part3-51f95c400dfbe57f,22,UoM 2017 Progress Report,2,Claude,llm,"Chat GPT, Cloude"
part3-3543b19016ce33a9,22,UoM 2017 Progress Report,1,ChatGPT,llm,"Chat GPT, Cloude"
part3-3543b19016ce33a9,22,UoM 2017 Progress Report,2,Claude,llm,"Chat GPT, Cloude"
part3-f5175cfb498fe57a,22,UoM 2017 Progress Report,1,ChatGPT,llm,"Chat GPT, Cloude"
part3-f5175cfb498fe57a,22,UoM 2017 Progress Report,2,Claude,llm,"Chat GPT, Cloude"
part3-e34026909d67109c,22,UoM 2017 Progress Report,1,ChatGPT,llm,"Chat GPT, Cloude"
part3-e34026909d67109c,22,UoM 2017 Progress Report,2,Claude,llm,"Chat GPT, Cloude"
part3-2b3d472c9a919f33,22,UoM 2017 Progress Report,1,ChatGPT,llm,"Chat GPT, Cloude"
part3-2b3d472c9a919f33,22,UoM 2017 Progress Report,2,Claude,llm,"Chat GPT, Cloude"
part3-dd7fb8a8e2c9beac,22,UoM 2017 Progress Report,1,ChatGPT,llm,"Chat GPT, Cloude"
part3-dd7fb8a8e2c9beac,22,UoM 2017 Progress Report,2,Claude,llm,"Chat GPT, Cloude"
part3-1dbf28ecf0f425ce,22,UoM 2017 Progress Report,1,ChatGPT,llm,"Chat GPT, Cloude"
part3-1dbf28ecf0f425ce,22,UoM 2017 Progress Report,2,Claude,llm,"Chat GPT, Cloude"
part3-d7b5308d65548e5d,22,UoM 2017 Progress Report,1,ChatGPT,llm,"Chat GPT, Cloude"
part3-d7b5308d65548e5d,22,UoM 2017 Progress Report,2,Claude,llm,"Chat GPT, Cloude"
part3-cf0a8c8af874b78f,22,UoM 2017 Progress Report,1,ChatGPT,llm,"Chat GPT, Cloude"
part3-cf0a8c8af874b78f,22,UoM 2017 Progress Report,2,Claude,llm,"Chat GPT, Cloude"
part3-09739c57c530eec1,22,UoM 2017 Progress Report,1,ChatGPT,llm,"Chat GPT, Cloude"
part3-09739c57c530eec1,22,UoM 2017 Progress Report,2,Claude,llm,"Chat GPT, Cloude"
part3-f9c68ba3154124b1,22,UoM 2017 Progress Report,1,ChatGPT,llm,"Chat GPT, Cloude"
part3-f9c68ba3154124b1,22,UoM 2017 Progress Report,2,Claude,llm,"Chat GPT, Cloude"
part3-03ab0589289d1414,22,UoM 2017 Progress Report,1,ChatGPT,llm,"Chat GPT, Cloude"
part3-03ab0589289d1414,22,UoM 2017 Progress Report,2,Claude,llm,"Chat GPT, Cloude"
part3-0f0e084a05fead89,22,UoM 2017 Progress Report,1,ChatGPT,llm,"Chat GPT, Cloude"
part3-0f0e084a05fead89,22,UoM 2017 Progress Report,2,Claude,llm,"Chat GPT, Cloude"
part3-27a3027d744ec57b,22,UoM 2017 Progress Report,1,ChatGPT,llm,"Chat GPT, Cloude"
part3-27a3027d744ec57b,22,UoM 2017 Progress Report,2,Claude,llm,"Chat GPT, Cloude"
part3-667cc79651687c7a,22,UoM 2017 Progress Report,1,ChatGPT,llm,"Chat GPT, Cloude"
part3-667cc79651687c7a,22,UoM 2017 Progress Report,2,Claude,llm,"Chat GPT, Cloude"
part3-669aa1b478123c34,22,UoM 2017 Progress Report,1,ChatGPT,llm,"Chat GPT, Cloude"
part3-669aa1b478123c34,22,UoM 2017 Progress Report,2,Claude,llm,"Chat GPT, Cloude"
part3-b84c90c133d18dff,22,UoM 2017 Progress Report,1,ChatGPT,llm,"Chat GPT, Cloude"
part3-b84c90c133d18dff,22,UoM 2017 Progress Report,2,Claude,llm,"Chat GPT, Cloude"
part3-fe4316e092476224,22,UoM 2017 Progress Report,1,ChatGPT,llm,"Chat GPT, Cloude"
part3-fe4316e092476224,22,UoM 2017 Progress Report,2,Claude,llm,"Chat GPT, Cloude"
part3-006529a287222e15,22,UoM 2017 Progress Report,1,ChatGPT,llm,"Chat GPT, Cloude"
part3-006529a287222e15,22,UoM 2017 Progress Report,2,Claude,llm,"Chat GPT, Cloude"
part3-65e38bba6e696327,22,UoM 2017 Progress Report,1,ChatGPT,llm,"Chat GPT, Cloude"
part3-65e38bba6e696327,22,UoM 2017 Progress Report,2,Claude,llm,"Chat GPT, Cloude"
part3-49c4c26e0a5ca338,22,UoM 2017 Progress Report,1,ChatGPT,llm,"Chat GPT, Cloude"
part3-49c4c26e0a5ca338,22,UoM 2017 Progress Report,2,Claude,llm,"Chat GPT, Cloude"
part3-5780f582f356f2df,22,UoM 2017 Progress Report,1,ChatGPT,llm,"Chat GPT, Cloude"
part3-5780f582f356f2df,22,UoM 2017 Progress Report,2,Claude,llm,"Chat GPT, Cloude"
part3-2c7e0692b6ca341c,22,UoM 2017 Progress Report,1,ChatGPT,llm,"Chat GPT, Cloude"
part3-2c7e0692b6ca341c,22,UoM 2017 Progress Report,2,Claude,llm,"Chat GPT, Cloude"
part3-5cac706e5938337d,22,UoM 2017 Progress Report,1,ChatGPT,llm,"Chat GPT, Cloude"
part3-5cac706e5938337d,22,UoM 2017 Progress Report,2,Claude,llm,"Chat GPT, Cloude"
part3-8b890b49df5e9b3a,22,UoM 2017 Progress Report,1,ChatGPT,llm,"Chat GPT, Cloude"
part3-8b890b49df5e9b3a,22,UoM 2017 Progress Report,2,Claude,llm,"Chat GPT, Cloude"
part3-d77ee95f59a48ebc,22,UoM 2017 Progress Report,1,ChatGPT,llm,"Chat GPT, Cloude"
part3-d77ee95f59a48ebc,22,UoM 2017 Progress Report,2,Claude,llm,"Chat GPT, Cloude"
part3-a0d1a7c0fc29fae8,22,UoM 2017 Progress Report,1,ChatGPT,llm,"Chat GPT, Cloude"
part3-a0d1a7c0fc29fae8,22,UoM 2017 Progress Report,2,Claude,llm,"Chat GPT, Cloude"
part3-14d30aa3b5a78e9e,22,UoM 2017 Progress Report,1,ChatGPT,llm,"Chat GPT, Cloude"
part3-14d30aa3b5a78e9e,22,UoM 2017 Progress Report,2,Claude,llm,"Chat GPT, Cloude"
part3-7863536460afa49c,22,UoM 2017 Progress Report,1,ChatGPT,llm,"Chat GPT, Cloude"
part3-7863536460afa49c,22,UoM 2017 Progress Report,2,Claude,llm,"Chat GPT, Cloude"
part3-89bffe04d6202112,22,UoM 2017 Progress Report,1,ChatGPT,llm,"Chat GPT, Cloude"
part3-89bffe04d6202112,22,UoM 2017 Progress Report,2,Claude,llm,"Chat GPT, Cloude"
part3-b645c2da5ae2150a,22,UoM 2017 Progress Report,1,ChatGPT,llm,"Chat GPT, Cloude"
part3-b645c2da5ae2150a,22,UoM 2017 Progress Report,2,Claude,llm,"Chat GPT, Cloude"
part3-0bfe3173f78a5056,22,UoM 2017 Progress Report,1,ChatGPT,llm,"Chat GPT, Cloude"
part3-0bfe3173f78a5056,22,UoM 2017 Progress Report,2,Claude,llm,"Chat GPT, Cloude"
part3-8ba83a99741ce08a,22,UoM 2017 Progress Report,1,ChatGPT,llm,"Chat GPT, Cloude"
part3-8ba83a99741ce08a,22,UoM 2017 Progress Report,2,Claude,llm,"Chat GPT, Cloude"
part3-7d819f78eb89557c,22,UoM 2017 Progress Report,1,ChatGPT,llm,"Chat GPT, Cloude"
part3-7d819f78eb89557c,22,UoM 2017 Progress Report,2,Claude,llm,"Chat GPT, Cloude"
part3-6944c51ffeff2488,22,UoM 2017 Progress Report,1,ChatGPT,llm,"Chat GPT, Cloude"
part3-6944c51ffeff2488,22,UoM 2017 Progress Report,2,Claude,llm,"Chat GPT, Cloude"
part3-477e7c3f0f76fbc6,22,UoM 2017 Progress Report,1,ChatGPT,llm,"Chat GPT, Cloude"
part3-477e7c3f0f76fbc6,22,UoM 2017 Progress Report,2,Claude,llm,"Chat GPT, Cloude"
part3-04ed1f101615d601,22,UoM 2017 Progress Report,1,ChatGPT,llm,"Chat GPT, Cloude"
part3-04ed1f101615d601,22,UoM 2017 Progress Report,2,Claude,llm,"Chat GPT, Cloude"
part3-a0f11cc482b2a368,22,UoM 2017 Progress Report,1,ChatGPT,llm,"Chat GPT, Cloude"
part3-a0f11cc482b2a368,22,UoM 2017 Progress Report,2,Claude,llm,"Chat GPT, Cloude"
part3-0700922782260031,22,UoM 2017 Progress Report,1,ChatGPT,llm,"Chat GPT, Cloude"
part3-0700922782260031,22,UoM 2017 Progress Report,2,Claude,llm,"Chat GPT, Cloude"
part3-3c194935d68ce0f6,22,UoM 2017 Progress Report,1,ChatGPT,llm,"Chat GPT, Cloude"
part3-3c194935d68ce0f6,22,UoM 2017 Progress Report,2,Claude,llm,"Chat GPT, Cloude"
part3-07c95f6aa3ab3a73,22,UoM 2017 Progress Report,1,ChatGPT,llm,"Chat GPT, Cloude"
part3-07c95f6aa3ab3a73,22,UoM 2017 Progress Report,2,Claude,llm,"Chat GPT, Cloude"
part3-aadbaab897f0303e,22,UoM 2017 Progress Report,1,ChatGPT,llm,"Chat GPT, Cloude"
part3-aadbaab897f0303e,22,UoM 2017 Progress Report,2,Claude,llm,"Chat GPT, Cloude"
part3-2663bb5527b13cb4,22,UoM 2017 Progress Report,1,ChatGPT,llm,"Chat GPT, Cloude"
part3-2663bb5527b13cb4,22,UoM 2017 Progress Report,2,Claude,llm,"Chat GPT, Cloude"
part3-d27985a7cd15eb36,22,UoM 2017 Progress Report,1,ChatGPT,llm,"Chat GPT, Cloude"
part3-d27985a7cd15eb36,22,UoM 2017 Progress Report,2,Claude,llm,"Chat GPT, Cloude"
part3-a49d7447282b726e,22,UoM 2017 Progress Report,1,ChatGPT,llm,"Chat GPT, Cloude"
part3-a49d7447282b726e,22,UoM 2017 Progress Report,2,Claude,llm,"Chat GPT, Cloude"
part3-563d6e8efbf869d0,22,UoM 2017 Progress Report,1,ChatGPT,llm,"Chat GPT, Cloude"
part3-563d6e8efbf869d0,22,UoM 2017 Progress Report,2,Claude,llm,"Chat GPT, Cloude"
part3-a34dfeb4be48305e,22,UoM 2017 Progress Report,1,ChatGPT,llm,"Chat GPT, Cloude"
part3-a34dfeb4be48305e,22,UoM 2017 Progress Report,2,Claude,llm,"Chat GPT, Cloude"
part3-c99b57a7692676a8,22,UoM 2017 Progress Report,1,ChatGPT,llm,"Chat GPT, Cloude"
part3-c99b57a7692676a8,22,UoM 2017 Progress Report,2,Claude,llm,"Chat GPT, Cloude"
part3-38b8494ff46c8c21,22,UoM 2017 Progress Report,1,ChatGPT,llm,"Chat GPT, Cloude"
part3-38b8494ff46c8c21,22,UoM 2017 Progress Report,2,Claude,llm,"Chat GPT, Cloude"
part3-ffec2d12f5bacdb6,22,UoM 2017 Progress Report,1,ChatGPT,llm,"Chat GPT, Cloude"
part3-ffec2d12f5bacdb6,22,UoM 2017 Progress Report,2,Claude,llm,"Chat GPT, Cloude"
part3-2faebc7910fc5719,22,UoM 2017 Progress Report,1,ChatGPT,llm,"Chat GPT, Cloude"
part3-2faebc7910fc5719,22,UoM 2017 Progress Report,2,Claude,llm,"Chat GPT, Cloude"
part3-65108602d8404ae8,22,UoM 2017 Progress Report,1,ChatGPT,llm,"Chat GPT, Cloude"
part3-65108602d8404ae8,22,UoM 2017 Progress Report,2,Claude,llm,"Chat GPT, Cloude"
part3-e44aec19b49c4034,22,UoM 2017 Progress Report,1,ChatGPT,llm,"Chat GPT, Cloude"
part3-e44aec19b49c4034,22,UoM 2017 Progress Report,2,Claude,llm,"Chat GPT, Cloude"
part3-78d3f3840685144e,22,UoM 2017 Progress Report,1,ChatGPT,llm,"Chat GPT, Cloude"
part3-78d3f3840685144e,22,UoM 2017 Progress Report,2,Claude,llm,"Chat GPT, Cloude"
part3-d80097cf62f7efbb,22,UoM 2017 Progress Report,1,ChatGPT,llm,"Chat GPT, Cloude"
part3-d80097cf62f7efbb,22,UoM 2017 Progress Report,2,Claude,llm,"Chat GPT, Cloude"
part3-6c626cef89a6037a,22,UoM 2017 Progress Report,1,ChatGPT,llm,"Chat GPT, Cloude"
part3-6c626cef89a6037a,22,UoM 2017 Progress Report,2,Claude,llm,"Chat GPT, Cloude"
part3-7118de596bcb3d45,22,UoM 2017 Progress Report,1,ChatGPT,llm,"Chat GPT, Cloude"
part3-7118de596bcb3d45,22,UoM 2017 Progress Report,2,Claude,llm,"Chat GPT, Cloude"
part3-684869bff47bf7a1,22,UoM 2017 Progress Report,1,ChatGPT,llm,"Chat GPT, Cloude"
part3-684869bff47bf7a1,22,UoM 2017 Progress Report,2,Claude,llm,"Chat GPT, Cloude"
part3-557eb01c910454b3,22,UoM 2017 Progress Report,1,ChatGPT,llm,"Chat GPT, Cloude"
part3-557eb01c910454b3,22,UoM 2017 Progress Report,2,Claude,llm,"Chat GPT, Cloude"
part3-72049c606348c515,22,UoM 2017 Progress Report,1,ChatGPT,llm,"Chat GPT, Cloude"
part3-72049c606348c515,22,UoM 2017 Progress Report,2,Claude,llm,"Chat GPT, Cloude"
part3-bd6f6b87e0326c33,22,UoM 2017 Progress Report,1,ChatGPT,llm,"Chat GPT, Cloude"
part3-bd6f6b87e0326c33,22,UoM 2017 Progress Report,2,Claude,llm,"Chat GPT, Cloude"
part3-7abafb5a4c011205,22,UoM 2017 Progress Report,1,ChatGPT,llm,"Chat GPT, Cloude"
part3-7abafb5a4c011205,22,UoM 2017 Progress Report,2,Claude,llm,"Chat GPT, Cloude"
part3-07345879600252f3,22,UoM 2017 Progress Report,1,ChatGPT,llm,"Chat GPT, Cloude"
part3-07345879600252f3,22,UoM 2017 Progress Report,2,Claude,llm,"Chat GPT, Cloude"
part3-7800552d79a7199f,22,UoM 2017 Progress Report,1,ChatGPT,llm,"Chat GPT, Cloude"
part3-7800552d79a7199f,22,UoM 2017 Progress Report,2,Claude,llm,"Chat GPT, Cloude"
part3-1456316e8b70d4b5,22,UoM 2017 Progress Report,1,ChatGPT,llm,"Chat GPT, Cloude"
part3-1456316e8b70d4b5,22,UoM 2017 Progress Report,2,Claude,llm,"Chat GPT, Cloude"
part3-15294af999cf042e,22,UoM 2017 Progress Report,1,ChatGPT,llm,"Chat GPT, Cloude"
part3-15294af999cf042e,22,UoM 2017 Progress Report,2,Claude,llm,"Chat GPT, Cloude"
part3-d6662e0c08a5652b,22,UoM 2017 Progress Report,1,ChatGPT,llm,"Chat GPT, Cloude"
part3-d6662e0c08a5652b,22,UoM 2017 Progress Report,2,Claude,llm,"Chat GPT, Cloude"
part3-b200d93e808926b0,22,UoM 2017 Progress Report,1,ChatGPT,llm,"Chat GPT, Cloude"
part3-b200d93e808926b0,22,UoM 2017 Progress Report,2,Claude,llm,"Chat GPT, Cloude"
part3-23a8d81daaa95ca6,22,UoM 2017 Progress Report,1,ChatGPT,llm,"Chat GPT, Cloude"
part3-23a8d81daaa95ca6,22,UoM 2017 Progress Report,2,Claude,llm,"Chat GPT, Cloude"
part3-671a82bcb0a07bd1,22,UoM 2017 Progress Report,1,ChatGPT,llm,"Chat GPT, Cloude"
part3-671a82bcb0a07bd1,22,UoM 2017 Progress Report,2,Claude,llm,"Chat GPT, Cloude"
part3-8927a9165a5acd48,22,UoM 2017 Progress Report,1,ChatGPT,llm,"Chat GPT, Cloude"
part3-8927a9165a5acd48,22,UoM 2017 Progress Report,2,Claude,llm,"Chat GPT, Cloude"
part3-44141e8acd198ea2,22,UoM 2017 Progress Report,1,ChatGPT,llm,"Chat GPT, Cloude"
part3-44141e8acd198ea2,22,UoM 2017 Progress Report,2,Claude,llm,"Chat GPT, Cloude"
part3-7920984245f8b9fd,22,UoM 2017 Progress Report,1,ChatGPT,llm,"Chat GPT, Cloude"
part3-7920984245f8b9fd,22,UoM 2017 Progress Report,2,Claude,llm,"Chat GPT, Cloude"
part3-46fd55d88c998cc3,22,UoM 2017 Progress Report,1,ChatGPT,llm,"Chat GPT, Cloude"
part3-46fd55d88c998cc3,22,UoM 2017 Progress Report,2,Claude,llm,"Chat GPT, Cloude"
part3-cbf91f2751f38935,22,UoM 2017 Progress Report,1,ChatGPT,llm,"Chat GPT, Cloude"
part3-cbf91f2751f38935,22,UoM 2017 Progress Report,2,Claude,llm,"Chat GPT, Cloude"
part3-c810708f313bc16b,22,UoM 2017 Progress Report,1,ChatGPT,llm,"Chat GPT, Cloude"
part3-c810708f313bc16b,22,UoM 2017 Progress Report,2,Claude,llm,"Chat GPT, Cloude"
part3-adf1fdccfe4b321b,22,UoM 2017 Progress Report,1,ChatGPT,llm,"Chat GPT, Cloude"
part3-adf1fdccfe4b321b,22,UoM 2017 Progress Report,2,Claude,llm,"Chat GPT, Cloude"
part3-65defbe40fcd336b,22,UoM 2017 Progress Report,1,ChatGPT,llm,"Chat GPT, Cloude"
part3-65defbe40fcd336b,22,UoM 2017 Progress Report,2,Claude,llm,"Chat GPT, Cloude"
part3-e9b92f5c69d7aea9,22,UoM 2017 Progress Report,1,ChatGPT,llm,"Chat GPT, Cloude"
part3-e9b92f5c69d7aea9,22,UoM 2017 Progress Report,2,Claude,llm,"Chat GPT, Cloude"
part3-71522e9bab34f3d3,22,UoM 2017 Progress Report,1,ChatGPT,llm,"Chat GPT, Cloude"
part3-71522e9bab34f3d3,22,UoM 2017 Progress Report,2,Claude,llm,"Chat GPT, Cloude"
part3-3881f017ccae5465,22,UoM 2017 Progress Report,1,ChatGPT,llm,"Chat GPT, Cloude"
part3-3881f017ccae5465,22,UoM 2017 Progress Report,2,Claude,llm,"Chat GPT, Cloude"
part3-2814b2dac7325f45,22,UoM 2017 Progress Report,1,ChatGPT,llm,"Chat GPT, Cloude"
part3-2814b2dac7325f45,22,UoM 2017 Progress Report,2,Claude,llm,"Chat GPT, Cloude"
part3-0efc40254742d1af,22,UoM 2017 Progress Report,1,ChatGPT,llm,"Chat GPT, Cloude"
part3-0efc40254742d1af,22,UoM 2017 Progress Report,2,Claude,llm,"Chat GPT, Cloude"
part3-c70ac21a41d6ed58,22,UoM 2017 Progress Report,1,ChatGPT,llm,"Chat GPT, Cloude"
part3-c70ac21a41d6ed58,22,UoM 2017 Progress Report,2,Claude,llm,"Chat GPT, Cloude"
part3-e0243c05c4c962a5,22,UoM 2017 Progress Report,1,ChatGPT,llm,"Chat GPT, Cloude"
part3-e0243c05c4c962a5,22,UoM 2017 Progress Report,2,Claude,llm,"Chat GPT, Cloude"
part3-b954014dff7cfa75,22,UoM 2017 Progress Report,1,ChatGPT,llm,"Chat GPT, Cloude"
part3-b954014dff7cfa75,22,UoM 2017 Progress Report,2,Claude,llm,"Chat GPT, Cloude"
part3-ce782b9dc0e9aaec,22,UoM 2017 Progress Report,1,ChatGPT,llm,"Chat GPT, Cloude"
part3-ce782b9dc0e9aaec,22,UoM 2017 Progress Report,2,Claude,llm,"Chat GPT, Cloude"
part3-a8f9b4af61376114,22,UoM 2017 Progress Report,1,ChatGPT,llm,"Chat GPT, Cloude"
part3-a8f9b4af61376114,22,UoM 2017 Progress Report,2,Claude,llm,"Chat GPT, Cloude"
part3-511f015ea3976f92,22,UoM 2017 Progress Report,1,ChatGPT,llm,"Chat GPT, Cloude"
part3-511f015ea3976f92,22,UoM 2017 Progress Report,2,Claude,llm,"Chat GPT, Cloude"
part3-5f9f0f5edf01dbe0,22,UoM 2017 Progress Report,1,ChatGPT,llm,"Chat GPT, Cloude"
part3-5f9f0f5edf01dbe0,22,UoM 2017 Progress Report,2,Claude,llm,"Chat GPT, Cloude"
part3-6971ae962787bc37,22,UoM 2017 Progress Report,1,ChatGPT,llm,"Chat GPT, Cloude"
part3-6971ae962787bc37,22,UoM 2017 Progress Report,2,Claude,llm,"Chat GPT, Cloude"
part3-5893c31ae5f3c95f,22,UoM 2017 Progress Report,1,ChatGPT,llm,"Chat GPT, Cloude"
part3-5893c31ae5f3c95f,22,UoM 2017 Progress Report,2,Claude,llm,"Chat GPT, Cloude"
part3-bdb2322e4bcadf45,22,UoM 2017 Progress Report,1,ChatGPT,llm,"Chat GPT, Cloude"
part3-bdb2322e4bcadf45,22,UoM 2017 Progress Report,2,Claude,llm,"Chat GPT, Cloude"
part3-8551930e3a398d2c,22,UoM 2017 Progress Report,1,ChatGPT,llm,"Chat GPT, Cloude"
part3-8551930e3a398d2c,22,UoM 2017 Progress Report,2,Claude,llm,"Chat GPT, Cloude"
part3-f8f4147c27a9c464,22,UoM 2017 Progress Report,1,ChatGPT,llm,"Chat GPT, Cloude"
part3-f8f4147c27a9c464,22,UoM 2017 Progress Report,2,Claude,llm,"Chat GPT, Cloude"
part3-e5117c8123b8e1a4,22,UoM 2017 Progress Report,1,ChatGPT,llm,"Chat GPT, Cloude"
part3-e5117c8123b8e1a4,22,UoM 2017 Progress Report,2,Claude,llm,"Chat GPT, Cloude"
part3-c341d8986715bc18,22,UoM 2017 Progress Report,1,ChatGPT,llm,"Chat GPT, Cloude"
part3-c341d8986715bc18,22,UoM 2017 Progress Report,2,Claude,llm,"Chat GPT, Cloude"
part3-a3a82d87b638c5b8,22,UoM 2017 Progress Report,1,ChatGPT,llm,"Chat GPT, Cloude"
part3-a3a82d87b638c5b8,22,UoM 2017 Progress Report,2,Claude,llm,"Chat GPT, Cloude"
part3-1e489f3e62c18d6c,22,UoM 2017 Progress Report,1,ChatGPT,llm,"Chat GPT, Cloude"
part3-1e489f3e62c18d6c,22,UoM 2017 Progress Report,2,Claude,llm,"Chat GPT, Cloude"
part3-55a64b8fdb317fba,22,UoM 2017 Progress Report,1,ChatGPT,llm,"Chat GPT, Cloude"
part3-55a64b8fdb317fba,22,UoM 2017 Progress Report,2,Claude,llm,"Chat GPT, Cloude"
part3-28bb39ec45a0b006,22,UoM 2017 Progress Report,1,ChatGPT,llm,"Chat GPT, Cloude"
part3-28bb39ec45a0b006,22,UoM 2017 Progress Report,2,Claude,llm,"Chat GPT, Cloude"
part3-5656eeac8edb9d61,22,UoM 2017 Progress Report,1,ChatGPT,llm,"Chat GPT, Cloude"
part3-5656eeac8edb9d61,22,UoM 2017 Progress Report,2,Claude,llm,"Chat GPT, Cloude"
part3-7bf9c5b0487e9d8f,22,UoM 2017 Progress Report,1,ChatGPT,llm,"Chat GPT, Cloude"
part3-7bf9c5b0487e9d8f,22,UoM 2017 Progress Report,2,Claude,llm,"Chat GPT, Cloude"
part3-96100339cf9ea884,22,UoM 2017 Progress Report,1,ChatGPT,llm,"Chat GPT, Cloude"
part3-96100339cf9ea884,22,UoM 2017 Progress Report,2,Claude,llm,"Chat GPT, Cloude"
part3-8c72fc7ee79f8cf8,22,UoM 2017 Progress Report,1,ChatGPT,llm,"Chat GPT, Cloude"
part3-8c72fc7ee79f8cf8,22,UoM 2017 Progress Report,2,Claude,llm,"Chat GPT, Cloude"
part3-2049ea95856ce4cc,22,UoM 2017 Progress Report,1,ChatGPT,llm,"Chat GPT, Cloude"
part3-2049ea95856ce4cc,22,UoM 2017 Progress Report,2,Claude,llm,"Chat GPT, Cloude"
part3-a697148bde717ac2,22,UoM 2017 Progress Report,1,ChatGPT,llm,"Chat GPT, Cloude"
part3-a697148bde717ac2,22,UoM 2017 Progress Report,2,Claude,llm,"Chat GPT, Cloude"
part3-23f5ba0cc2a382b7,22,UoM 2017 Progress Report,1,ChatGPT,llm,"Chat GPT, Cloude"
part3-23f5ba0cc2a382b7,22,UoM 2017 Progress Report,2,Claude,llm,"Chat GPT, Cloude"
part3-8f8d10020c08028f,22,UoM 2017 Progress Report,1,ChatGPT,llm,"Chat GPT, Cloude"
part3-8f8d10020c08028f,22,UoM 2017 Progress Report,2,Claude,llm,"Chat GPT, Cloude"
part3-87d59e5c773c9b6e,22,UoM 2017 Progress Report,1,ChatGPT,llm,"Chat GPT, Cloude"
part3-87d59e5c773c9b6e,22,UoM 2017 Progress Report,2,Claude,llm,"Chat GPT, Cloude"
part3-eced0b9c8affd589,22,UoM 2017 Progress Report,1,ChatGPT,llm,"Chat GPT, Cloude"
part3-eced0b9c8affd589,22,UoM 2017 Progress Report,2,Claude,llm,"Chat GPT, Cloude"
part3-7bff09f626129f38,22,UoM 2017 Progress Report,1,ChatGPT,llm,"Chat GPT, Cloude"
part3-7bff09f626129f38,22,UoM 2017 Progress Report,2,Claude,llm,"Chat GPT, Cloude"
part3-f05639a3d5cbedae,22,UoM 2017 Progress Report,1,ChatGPT,llm,"Chat GPT, Cloude"
part3-f05639a3d5cbedae,22,UoM 2017 Progress Report,2,Claude,llm,"Chat GPT, Cloude"
part3-46d0808ae6c80585,22,UoM 2017 Progress Report,1,ChatGPT,llm,"Chat GPT, Cloude"
part3-46d0808ae6c80585,22,UoM 2017 Progress Report,2,Claude,llm,"Chat GPT, Cloude"
part3-bae2f5a2d38b3fa5,22,UoM 2017 Progress Report,1,ChatGPT,llm,"Chat GPT, Cloude"
part3-bae2f5a2d38b3fa5,22,UoM 2017 Progress Report,2,Claude,llm,"Chat GPT, Cloude"
part3-9dca8a6a5b674ce7,22,UoM 2017 Progress Report,1,ChatGPT,llm,"Chat GPT, Cloude"
part3-9dca8a6a5b674ce7,22,UoM 2017 Progress Report,2,Claude,llm,"Chat GPT, Cloude"
part3-b8aca730a67ec3f3,22,UoM 2017 Progress Report,1,ChatGPT,llm,"Chat GPT, Cloude"
part3-b8aca730a67ec3f3,22,UoM 2017 Progress Report,2,Claude,llm,"Chat GPT, Cloude"
part3-4786f440297cc899,22,UoM 2017 Progress Report,1,ChatGPT,llm,"Chat GPT, Cloude"
part3-4786f440297cc899,22,UoM 2017 Progress Report,2,Claude,llm,"Chat GPT, Cloude"
part3-d0846eafc0b4d1dc,22,UoM 2017 Progress Report,1,ChatGPT,llm,"Chat GPT, Cloude"
part3-d0846eafc0b4d1dc,22,UoM 2017 Progress Report,2,Claude,llm,"Chat GPT, Cloude"
part3-2ab52b963a744554,22,UoM 2017 Progress Report,1,ChatGPT,llm,"Chat GPT, Cloude"
part3-2ab52b963a744554,22,UoM 2017 Progress Report,2,Claude,llm,"Chat GPT, Cloude"
part3-a5629302e577d8a7,22,UoM 2017 Progress Report,1,ChatGPT,llm,"Chat GPT, Cloude"
part3-a5629302e577d8a7,22,UoM 2017 Progress Report,2,Claude,llm,"Chat GPT, Cloude"
part3-698346d885734f0e,22,UoM 2017 Progress Report,1,ChatGPT,llm,"Chat GPT, Cloude"
part3-698346d885734f0e,22,UoM 2017 Progress Report,2,Claude,llm,"Chat GPT, Cloude"
part3-7818f0898b0acb22,22,UoM 2017 Progress Report,1,ChatGPT,llm,"Chat GPT, Cloude"
part3-7818f0898b0acb22,22,UoM 2017 Progress Report,2,Claude,llm,"Chat GPT, Cloude"
part3-0406ef6cea60c57a,22,UoM 2017 Progress Report,1,ChatGPT,llm,"Chat GPT, Cloude"
part3-0406ef6cea60c57a,22,UoM 2017 Progress Report,2,Claude,llm,"Chat GPT, Cloude"
part3-88509e3c5922c7e1,22,UoM 2017 Progress Report,1,ChatGPT,llm,"Chat GPT, Cloude"
part3-88509e3c5922c7e1,22,UoM 2017 Progress Report,2,Claude,llm,"Chat GPT, Cloude"
part3-ba9386e01389784b,22,UoM 2017 Progress Report,1,ChatGPT,llm,"Chat GPT, Cloude"
part3-ba9386e01389784b,22,UoM 2017 Progress Report,2,Claude,llm,"Chat GPT, Cloude"
part3-e77105c0cf8f08f6,22,UoM 2017 Progress Report,1,ChatGPT,llm,"Chat GPT, Cloude"
part3-e77105c0cf8f08f6,22,UoM 2017 Progress Report,2,Claude,llm,"Chat GPT, Cloude"
